MASTERCLIENT,LOCATIONCODE,ITEMNO,DESCRIPTION,DESCRIPTION2,OKQUANTITY,REJECTQUANTITY,HOLDQUANTITY,TOTALQUANTITY,PUTAWAYOUTSTANDINGQTY,GATEENTRYOUTSTANDING,UOM,ITEMCATEGORYCODE,BRANDCODE,VENDORCODE,VENDORNAME,GRNNUMBER,ASNNO,GRNREGISTEREDDATE,CLIENTGRNDATE,PETSTYLECODE,STYLENAME,COLORCODE,SIZECODE,SOURCENO,INVOICENO,INVOICEDATE,VEHICLEARRIVALDATETIME,STATUS,POTYPE,CREATEDBY,MODIFYBY,IMEI,BOXID,STOREID,LOTNO,SERIALNO,LOTEXPIRY,MRP,VENDORBATCHNO,MFGDATE,PONO,PURCHASEPRICE,VENDORORDERNO,DISPATCHTYPE,ITEMSERIALNO,TOTALWAREHOUSEQUANTITY,CONTAINERNO,PONO2,COUNTRY_OF_ORIGIN,CATEGORY,BILL_OF_LADING,BILL_OF_ENTRY,WEIGHT,VOLUME,LPNCODE,ITEMCBM,ASNCBM,TOTALITEMCBM,TOTALASNCBM,NO2,BINCODE,TRANSPORTERNAME,VEHICLENO,DOCKETNO,VENDORADDRESS,SOURCETYPE,DEVICEMAC,DATA_MONTH
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY119175,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00711,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E907FB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY119052,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00714,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E92443,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118898,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00708,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E919E3,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118889,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00708,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E935FB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118935,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00716,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E8B56B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118968,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00713,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E919AB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118888,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00708,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9387B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118835,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E91F2B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118838,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E930FB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118837,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E932A3,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118833,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93B73,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118834,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93AAB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118839,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E942C3,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118832,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93A83,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118836,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93ACB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118885,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00708,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9467B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118921,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00716,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E90E13,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118827,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E91E83,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118831,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9487B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118826,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9368B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118840,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93B4B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118825,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9361B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118830,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9461B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118819,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E938C3,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118822,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9306B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118821,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93593,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118817,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9374B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118818,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E930AB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118823,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E8D913,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118816,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9415B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118820,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93613,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118829,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E9287B,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118811,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93093,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118814,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E92E53,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118815,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E94853,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118810,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E8D893,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118824,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00709,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93873,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118881,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00708,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E955CB,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118813,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E93203,2026-04-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2627/123,ASN/2627/5,2026-04-10T16:45:22,,WM-03,,,,GE/2627/5,NOD2627162,2026-04-08T00:00:00,,Closed,,Rahul,Pradeep,,,,NOD2627162,SY118803,,0,,2026-04-08T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00719,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E8D82B,2026-04-01
